"Framework","Iteration","Training.size","Batch.size","Number.of.epochs","Learning.rate","Precision.mode","Device","Weight.initialization","Dropout.rate","Training.time..in.seconds.","Inference.time..in.seconds.","Accuracy..in...","Average.CPU.usage..in.....during.CPU.training.","Average.RAM.usage..in.....during.CPU.training.","Average.CPU.usage..in.....during.CPU.inference.","Average.RAM.usage..in.....during.CPU.inference.","Average.CPU.usage..in.....during.GPU.training.","Average.RAM.usage..in.....during.GPU.training.","Average.GPU.usage..in.....during.GPU.training.","Average.GPU.VRAM..in.....during.GPU.training.","Average.CPU.usage..in.....during.GPU.inference.","Average.RAM.usage..in.....during.GPU.inference.","Average.GPU.usage..in.....during.GPU.inference.","Average.GPU.VRAM..in.....during.GPU.inference."
"PyTorch",0,0.2,64,5,0.001,"mixed","gpu","he",0,4.03312087059021,11.6467514038086,75.564,NA,NA,"[]","[]","9.975409836065575","11.674547946855883","79.78688524590164","27.876665713997856","9.838194444444445","11.675387725180318","84.29166666666667","26.87821397215603"
"PyTorch",0,0.2,64,5,0.005,"mixed","gpu","he",0,4.15926909446716,11.7909355163574,72.768,NA,NA,"[]","[]","9.61774193548387","11.680426446125663","78.04838709677419","27.87755448833361","9.881773399014781","11.67261663855439","84.2512315270936","26.878213972156026"
"PyTorch",0,0.2,256,5,0.01,"float32","gpu","xavier",0,2.66941952705383,7.36525917053223,64.324,NA,NA,"[]","[]","9.97","11.678745022449291","82.55","33.776495672896026","10.073239436619719","11.681640031826507","81.01408450704226","28.960240812743002"
"PyTorch",0,0.2,256,5,0.001,"float32","gpu","xavier",0,2.66533899307251,7.27402496337891,55.48,NA,NA,"[]","[]","9.6875","11.672388027757787","81.375","33.59525899912204","9.802564102564103","11.66657480896857","83.74358974358974","28.960240812743"
"PyTorch",0,0.2,256,5,0.005,"float32","gpu","xavier",0,2.66862177848816,7.29337120056152,73.472,NA,NA,"[]","[]","9.774358974358973","11.663100212027896","81.76923076923077","33.59061190492272","9.721839080459771","11.67980683221293","82.95402298850574","28.960240812743"
"PyTorch",0,0.2,256,5,0.01,"mixed","gpu","xavier",0,1.82976818084717,4.736328125,70.6,NA,NA,"[]","[]","9.933333333333334","11.668090422877661","77.18518518518519","30.54057443873071","9.822857142857144","11.666739571086445","71.57142857142857","28.082277687194278"
"PyTorch",0,0.2,256,5,0.001,"mixed","gpu","xavier",0,1.79078149795532,4.68182563781738,76.244,NA,NA,"[]","[]","10.537037037037036","11.675354903393062","76.88888888888889","30.54057443873071","10.109756097560973","11.670053537323026","79.15853658536585","28.082277687194274"
"PyTorch",0,0.2,256,5,0.005,"mixed","gpu","xavier",0,1.82577395439148,4.70964241027832,73.112,NA,NA,"[]","[]","10.125925925925923","11.6638865318004","73.81481481481481","30.384492105299827","9.777777777777779","11.665491027403867","69.72222222222223","28.082277687194278"
"PyTorch",0,0.2,256,5,0.01,"float32","gpu","he",0,2.67863297462463,7.31772422790527,69.84,NA,NA,"[]","[]","9.9175","11.667741239595875","82.85","33.59525899912204","9.692424242424241","11.666197312549889","80.1969696969697","28.921093539179576"
"PyTorch",0,0.2,256,5,0.001,"float32","gpu","he",0,2.68781447410583,7.29546165466309,69.556,NA,NA,"[]","[]","9.9625","11.673858978658762","82.65","33.776495672896026","9.927956989247312","11.673708485688282","82.86021505376344","28.960240812743"
"PyTorch",0,0.2,256,5,0.005,"float32","gpu","he",0,2.69162821769714,7.38222885131836,73.9,NA,NA,"[]","[]","9.680487804878048","11.665568059670322","82.1951219512195","33.599679405799456","9.788749999999999","11.67133866229898","82.8125","28.960240812743002"
"PyTorch",0,0.2,256,5,0.01,"mixed","gpu","he",0,1.79033088684082,4.74252700805664,71.712,NA,NA,"[]","[]","9.88888888888889","11.675883655067015","74.22222222222223","30.387279289825383","10.285714285714286","11.680214265105322","72.14285714285714","28.082277687194278"
"PyTorch",0,0.2,256,5,0.001,"mixed","gpu","he",0,1.81330919265747,4.72048950195312,73.636,NA,NA,"[]","[]","9.785185185185185","11.676673629884833","76.5925925925926","30.3993570894361","9.959756097560975","11.683805749468098","79.6219512195122","28.082277687194274"
"PyTorch",0,0.2,256,5,0.005,"mixed","gpu","he",0,1.81787896156311,4.70441436767578,66.612,NA,NA,"[]","[]","9.814814814814815","11.6752531164439","74.11111111111111","30.38356304379131","9.901204819277108","11.683241294679501","79.32530120481928","28.082277687194274"
"PyTorch",0,0.2,512,5,0.01,"float32","gpu","xavier",0,2.26212286949158,6.76556968688965,73.212,NA,NA,"[]","[]","9.81764705882353","11.662039126491024","82.47058823529412","40.16201739695","9.803225806451614","11.661269912742783","79.30645161290323","31.138964974530975"
"PyTorch",0,0.2,512,5,0.001,"float32","gpu","xavier",0,2.20626091957092,6.77449798583984,51.536,NA,NA,"[]","[]","9.799999999999999","11.667685486060611","80.54545454545455","40.14267850966709","10.029896907216495","11.673797714437322","81.94845360824742","31.217860278439733"
"PyTorch",0,0.2,512,5,0.005,"float32","gpu","xavier",0,2.2091920375824,6.7537899017334,65.176,NA,NA,"[]","[]","9.957575757575759","11.666700126157759","83.81818181818181","40.57443873071617","10.42","11.664412333454369","74.475","31.09431832434467"
"PyTorch",0,0.2,512,5,0.01,"mixed","gpu","xavier",0,1.44746017456055,4.92307472229004,70.872,NA,NA,"[]","[]","10.138095238095238","11.678194193076685","73.28571428571429","34.002257619465695","9.793750000000001","11.664211611054377","65.75","29.17189263765207"
"PyTorch",0,0.2,512,5,0.001,"mixed","gpu","xavier",0,1.48427510261536,4.83832168579102,58.296,NA,NA,"[]","[]","9.759090909090908","11.674288115978085","71.45454545454545","33.66361469961119","9.856060606060606","11.692520867022674","74.72727272727273","29.361595384422422"
"PyTorch",0,0.2,512,5,0.005,"mixed","gpu","xavier",0,1.46277761459351,4.83315086364746,64.42,NA,NA,"[]","[]","9.695238095238095","11.67256306495786","71.42857142857143","34.002257619465695","9.790909090909091","11.674116120191002","74.42424242424242","29.361595384422422"
"PyTorch",0,0.2,512,5,0.01,"float32","gpu","he",0,2.23592853546143,6.73683166503906,73.764,NA,NA,"[]","[]","9.657575757575756","11.678901417011657","81.27272727272727","40.14571907460406","9.916326530612245","11.680237303663034","77.51020408163265","31.217860278439733"
"PyTorch",0,0.2,512,5,0.001,"float32","gpu","he",0,2.22374391555786,6.79117202758789,63.412,NA,NA,"[]","[]","9.847058823529412","11.670067664832303","82.52941176470588","40.15537733969795","9.839795918367347","11.675231566913261","82.06122448979592","31.217860278439733"
"PyTorch",0,0.2,512,5,0.005,"float32","gpu","he",0,2.22667789459229,6.75698852539062,72.756,NA,NA,"[]","[]","9.724242424242423","11.672748629316102","83.48484848484848","40.57367858948192","9.792105263157893","11.672856666700245","74.57894736842105","31.090456606837552"
"PyTorch",0,0.2,512,5,0.01,"mixed","gpu","he",0,1.47051072120667,4.82362174987793,69.472,NA,NA,"[]","[]","9.914285714285715","11.672481127107194","72.42857142857143","34.002257619465695","10.030555555555557","11.679229901020657","67.94444444444444","29.278676644787268"
"PyTorch",0,0.2,512,5,0.001,"mixed","gpu","he",0,1.51653981208801,4.69705772399902,63.404,NA,NA,"[]","[]","9.872727272727273","11.666234622830428","71.0909090909091","33.93156448468125","9.760606060606063","11.659770271261328","73.93939393939394","29.3152267691337"
"PyTorch",0,0.2,512,5,0.005,"mixed","gpu","he",0,1.45367527008057,4.85625839233398,72.436,NA,NA,"[]","[]","9.966666666666667","11.673913157529102","70.33333333333333","34.002257619465695","9.25","11.671798552962501","20.25","29.361595384422422"
"PyTorch",0,0.2,64,10,0.01,"float32","gpu","xavier",0,11.8421907424927,16.3622303009033,81.428,NA,NA,"[]","[]","9.938202247191011","11.684296801354291","85.86516853932584","28.7303920394252","9.938955823293172","11.679043226045806","89.58232931726907","27.126239814393653"
"PyTorch",0,0.2,64,10,0.001,"float32","gpu","xavier",0,11.9360318183899,16.5588893890381,73.824,NA,NA,"[]","[]","9.868131868131869","11.677190482245726","86.0","28.720971741164902","9.799288256227758","11.68652050905952","90.02135231316726","27.129060579455658"
"PyTorch",0,0.2,64,10,0.005,"float32","gpu","xavier",0,11.9272470474243,16.593505859375,71.704,NA,NA,"[]","[]","9.773480662983426","11.678670263778333","86.32596685082873","28.723253134023473","9.886120996441282","11.683992165383287","90.12455516014235","27.129060579455658"
"PyTorch",0,0.2,64,10,0.01,"mixed","gpu","xavier",0,8.04353880882263,11.8081798553467,77.5,NA,NA,"[]","[]","9.782644628099176","11.679882773701468","81.70247933884298","27.891551341148276","9.70841584158416","11.68182373914821","85.29702970297029","26.878213972156022"
"PyTorch",0,0.2,64,10,0.001,"mixed","gpu","xavier",0,7.83553242683411,11.7116718292236,77.304,NA,NA,"[]","[]","9.668644067796613","11.674012155746173","82.9322033898305","27.89244207675482","9.860891089108911","11.674161219978835","84.3069306930693","26.87535779791449"
"PyTorch",0,0.2,64,10,0.005,"mixed","gpu","xavier",0,7.90725874900818,11.7454528808594,71.964,NA,NA,"[]","[]","9.77478991596639","11.685273258903326","83.08403361344538","27.89867483428842","10.061306532663318","11.689652736711944","85.19597989949749","26.878213972156026"
"PyTorch",0,0.2,64,10,0.01,"float32","gpu","he",0,11.8769793510437,16.5146331787109,76.956,NA,NA,"[]","[]","9.717127071823205","11.67603784216454","86.11602209944752","28.721035705450653","9.741281138790036","11.674193857236654","90.0","27.129060579455658"
"PyTorch",0,0.2,64,10,0.001,"float32","gpu","he",0,11.8992595672607,16.6198883056641,69.988,NA,NA,"[]","[]","9.883977900552486","11.688115391453678","86.24309392265194","28.72131288402226","9.93838028169014","11.681149355899715","89.80985915492958","27.12641079135038"
"PyTorch",0,0.2,64,10,0.005,"float32","gpu","he",0,11.9425749778748,16.6127643585205,73.136,NA,NA,"[]","[]","9.758563535911604","11.680416421553673","86.5303867403315","28.734478866173344","9.949295774647888","11.685884735055346","89.92605633802818","27.12906057945566"
"PyTorch",0,0.2,64,10,0.01,"mixed","gpu","he",0,7.82190489768982,11.7742137908936,74.544,NA,NA,"[]","[]","9.734745762711867","11.686331246843014","83.70338983050847","27.89159174927245","9.892610837438426","11.686613544350319","84.47783251231527","26.878213972156026"
"PyTorch",0,0.2,64,10,0.001,"mixed","gpu","he",0,7.89004588127136,11.8710041046143,76.284,NA,NA,"[]","[]","9.763025210084034","11.690088772445009","82.96638655462185","27.898885629756744","10.858937198067634","11.683826366032136","82.91304347826087","26.878213972156026"
"PyTorch",0,0.2,64,10,0.005,"mixed","gpu","he",0,7.97207903862,11.8954029083252,72.828,NA,NA,"[]","[]","9.852066115702481","11.692452092157625","82.12396694214875","27.89113671865687","9.78341232227488","11.691450186185968","81.44549763033176","26.87559850989982"
"PyTorch",0,0.2,256,10,0.01,"float32","gpu","xavier",0,5.41664719581604,8.16440582275391,69.076,NA,NA,"[]","[]","9.927499999999998","11.687948307894208","85.3625","33.75486015301643","9.810526315789474","11.682838478301646","83.52631578947368","28.93757660173259"
"PyTorch",0,0.2,256,10,0.001,"float32","gpu","xavier",0,5.38797640800476,8.1976318359375,70.472,NA,NA,"[]","[]","9.842500000000001","11.677800312327399","85.8875","33.776495672896026","9.769090909090908","11.67598819345744","82.92727272727272","28.960240812743"
"PyTorch",0,0.2,256,10,0.005,"float32","gpu","xavier",0,5.22564840316772,8.4910774230957,71.016,NA,NA,"[]","[]","9.769620253164556","11.674431777175494","85.72151898734177","33.683142631698445","9.728846153846153","11.678673673712812","82.91346153846153","28.93587974799563"
"PyTorch",0,0.2,256,10,0.01,"mixed","gpu","xavier",0,3.50392818450928,5.84368896484375,72.728,NA,NA,"[]","[]","9.909615384615384","11.683415347977071","82.09615384615384","30.540574438730722","9.81219512195122","11.684518985868033","79.65853658536585","28.082277687194274"
"PyTorch",0,0.2,256,10,0.001,"mixed","gpu","xavier",0,3.5098729133606,5.8575382232666,80.068,NA,NA,"[]","[]","9.811538461538461","11.679571496185856","81.5","30.540574438730722","9.7375","11.68277611497987","79.8125","28.082277687194278"
"PyTorch",0,0.2,256,10,0.005,"mixed","gpu","xavier",0,3.48926973342896,5.88165855407715,71.696,NA,NA,"[]","[]","9.784615384615385","11.679291105707204","81.0","30.46146127796699","9.781927710843373","11.68104810282231","80.03614457831326","28.082277687194274"
"PyTorch",0,0.2,256,10,0.01,"float32","gpu","he",0,5.2405960559845,8.50100708007812,71.628,NA,NA,"[]","[]","9.865384615384615","11.676628643379228","86.33333333333333","33.77649567289603","9.8496062992126","11.686873484017365","84.34645669291339","28.960240812743"
"PyTorch",0,0.2,256,10,0.001,"float32","gpu","he",0,5.27213716506958,8.52313041687012,79.312,NA,NA,"[]","[]","9.69367088607595","11.687943969021685","86.59493670886076","33.77649567289603","9.755652173913044","11.697847557442843","83.93913043478261","28.960240812743"
"PyTorch",0,0.2,256,10,0.005,"float32","gpu","he",0,5.26865649223328,8.51228904724121,73.188,NA,NA,"[]","[]","9.651898734177216","11.681229203023982","85.37974683544304","33.68473026845351","10.124806201550387","11.682703427794038","84.13178294573643","28.940600884574582"
"PyTorch",0,0.2,256,10,0.01,"mixed","gpu","he",0,3.52590417861938,5.89459419250488,71.432,NA,NA,"[]","[]","9.784905660377357","11.691565091139145","80.62264150943396","30.461534092657068","9.789156626506024","11.697036082475359","79.26506024096386","28.082277687194274"
"PyTorch",0,0.2,256,10,0.001,"mixed","gpu","he",0,3.5068359375,5.89295768737793,80.428,NA,NA,"[]","[]","9.65576923076923","11.679758345220424","80.48076923076923","30.540574438730722","9.752439024390245","11.69311630584552","79.32926829268293","28.082277687194274"
"PyTorch",0,0.2,256,10,0.005,"mixed","gpu","he",0,3.53047442436218,5.85254859924316,71.7,NA,NA,"[]","[]","9.579245283018867","11.69162979357953","80.56603773584905","30.46011420620065","9.912195121951221","11.68013783544422","79.58536585365853","28.082277687194274"
"PyTorch",0,0.2,512,10,0.01,"float32","gpu","xavier",0,4.52802658081055,5.62826347351074,68.904,NA,NA,"[]","[]","9.786764705882355","11.680753158478307","84.3970588235294","40.364539143137506","9.86326530612245","11.682421210031144","81.68367346938776","31.170250616237965"
"PyTorch",0,0.2,512,10,0.001,"float32","gpu","xavier",0,4.51703810691833,5.62455177307129,68.66,NA,NA,"[]","[]","9.76029411764706","11.685680082631123","83.3970588235294","40.364539143137506","10.152577319587628","11.688204827825873","81.77319587628865","31.1682081664794"
